
Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection, EstDirection, Angle
5/18/2022 3:18:59 PM,20,24,R1L3_Church,R1L4_GasStation,(-0.747, 0.000, 0.665),(-0.915, 0.000, 0.403),17.933
5/18/2022 3:19:01 PM,21,25,R1L3_Church,R1L5_BasketballCourt,(-0.747, 0.000, 0.665),(-0.685, 0.000, 0.723),4.865
5/18/2022 3:19:06 PM,22,26,R1L3_Church,R1L6_SkyScraper2,(-0.311, 0.000, 0.933),(-0.291, 0.000, 0.949),1.363
5/18/2022 3:19:07 PM,23,27,R1L3_Church,R1L7_FoodMart,(0.164, 0.000, 0.986),(0.133, 0.000, 0.990),1.793
5/18/2022 3:19:16 PM,24,29,R1L5_BasketballCourt,R1L1_Bridge,(0.996, 0.000, -0.090),(0.683, 0.000, -0.730),41.748
5/18/2022 3:19:16 PM,25,30,R1L5_BasketballCourt,R1L2_Skyscraper1,(0.996, 0.000, -0.090),(0.743, 0.000, -0.669),36.805
5/18/2022 3:19:17 PM,26,31,R1L5_BasketballCourt,R1L3_Church,(0.733, 0.000, -0.677),(0.608, 0.000, -0.793),9.816
5/18/2022 3:19:19 PM,27,32,R1L5_BasketballCourt,R1L4_GasStation,(0.922, 0.000, -0.388),(0.630, 0.000, -0.774),28.041
5/18/2022 3:19:24 PM,28,33,R1L5_BasketballCourt,R1L6_SkyScraper2,(0.527, 0.000, 0.806),(0.380, 0.000, 0.922),10.749
5/18/2022 3:19:25 PM,29,34,R1L5_BasketballCourt,R1L7_FoodMart,(0.995, 0.000, 0.095),(0.582, 0.000, 0.811),48.898
5/18/2022 3:19:41 PM,30,36,R1L7_FoodMart,R1L1_Bridge,(0.912, 0.000, -0.409),(0.822, 0.000, -0.563),10.261
5/18/2022 3:19:43 PM,31,37,R1L7_FoodMart,R1L2_Skyscraper1,(0.912, 0.000, -0.409),(0.578, 0.000, -0.477),15.364
5/18/2022 3:19:45 PM,32,38,R1L7_FoodMart,R1L3_Church,(-0.169, 0.000, -0.982),(-0.081, 0.000, -0.994),5.100
5/18/2022 3:19:46 PM,33,39,R1L7_FoodMart,R1L4_GasStation,(-0.732, 0.000, -0.681),(-0.748, 0.000, -0.664),1.334
5/18/2022 3:19:47 PM,34,40,R1L7_FoodMart,R1L5_BasketballCourt,(-0.732, 0.000, -0.681),(-1.000, 0.000, 0.011),43.532
5/18/2022 3:19:50 PM,35,41,R1L7_FoodMart,R1L6_SkyScraper2,(-0.567, 0.000, 0.768),(-0.717, 0.000, 0.691),9.621
5/18/2022 3:20:31 PM,36,43,R1L6_SkyScraper2,R1L1_Bridge,(0.846, 0.000, -0.533),(0.864, 0.000, -0.502),2.048
5/18/2022 3:20:32 PM,37,44,R1L6_SkyScraper2,R1L2_Skyscraper1,(0.846, 0.000, -0.533),(0.735, 0.000, -0.676),10.410
5/18/2022 3:20:33 PM,38,45,R1L6_SkyScraper2,R1L3_Church,(0.318, 0.000, -0.947),(0.512, 0.000, -0.858),12.298
5/18/2022 3:20:34 PM,39,46,R1L6_SkyScraper2,R1L4_GasStation,(0.254, 0.000, -0.967),(-0.035, 0.000, -0.999),16.697
5/18/2022 3:20:35 PM,40,47,R1L6_SkyScraper2,R1L5_BasketballCourt,(0.254, 0.000, -0.967),(-0.330, 0.000, -0.944),33.944
5/18/2022 3:20:38 PM,41,48,R1L6_SkyScraper2,R1L7_FoodMart,(0.807, 0.000, -0.590),(0.815, 0.000, -0.568),1.274
