Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5860652;1000114197464764926;63789618903616;(-0.796, 1.628, 2.785);(-0.027, 0.979, -0.060, -0.193);(0.000, 0.000, 0.000);(-0.796, 1.628, 2.785);(-0.374, -0.128, -0.919);VALID;(-0.057, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.002, 1.000);(-0.034, 0.000, 0.000);0.06431065;VALID;(-0.105, -0.004, 0.994);(0.034, 0.000, 0.000);0.06282105;0.6953335;0.8871881;None;(0.000, 0.000, 0.000)
5860653;1000114197469766152;63789618903628;(-0.797, 1.628, 2.785);(-0.027, 0.979, -0.061, -0.195);(0.000, 0.000, 0.000);(-0.797, 1.628, 2.785);(-0.378, -0.129, -0.917);VALID;(-0.057, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.002, 1.000);(-0.034, 0.000, 0.000);0.06410209;VALID;(-0.105, -0.004, 0.994);(0.034, 0.000, 0.000);0.06278912;0.6930975;0.8816103;None;(0.000, 0.000, 0.000)
5860654;1000114197474767373;63789618903628;(-0.797, 1.628, 2.785);(-0.027, 0.979, -0.061, -0.195);(0.000, 0.000, 0.000);(-0.797, 1.628, 2.785);(-0.378, -0.129, -0.917);VALID;(-0.057, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.002, 1.000);(-0.034, 0.000, 0.000);0.06382442;VALID;(-0.106, -0.004, 0.994);(0.034, 0.000, 0.000);0.06281514;0.6901246;0.845663;None;(0.000, 0.000, 0.000)
5860655;1000114197479768698;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.058, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.003, 1.000);(-0.034, 0.000, 0.000);0.06379262;VALID;(-0.107, -0.003, 0.994);(0.034, 0.000, 0.000);0.06279214;0.6857959;0.8012996;None;(0.000, 0.000, 0.000)
5860656;1000114197484770154;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.058, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.003, 1.000);(-0.034, 0.000, 0.000);0.06370274;VALID;(-0.107, -0.003, 0.994);(0.034, 0.000, 0.000);0.06280655;0.6808402;0.7833651;None;(0.000, 0.000, 0.000)
5860657;1000114197489771740;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.059, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.003, 1.000);(-0.034, 0.000, 0.000);0.06365606;VALID;(-0.108, -0.003, 0.994);(0.034, 0.000, 0.000);0.06283638;0.6758504;0.7906793;None;(0.000, 0.000, 0.000)
5860658;1000114197494773456;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.059, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.003, 1.000);(-0.034, 0.000, 0.000);0.06367586;VALID;(-0.109, -0.002, 0.994);(0.034, 0.000, 0.000);0.06276364;0.6720182;0.796096;None;(0.000, 0.000, 0.000)
5860659;1000114197499775274;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.059, -0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.010, -0.003, 1.000);(-0.034, 0.000, 0.000);0.06373447;VALID;(-0.110, -0.002, 0.994);(0.034, 0.000, 0.000);0.06264731;0.6687393;0.7997047;None;(0.000, 0.000, 0.000)
5860660;1000114197504777221;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.060, -0.002, 0.998);(0.000, 0.000, 0.000);VALID;(-0.010, -0.003, 1.000);(-0.034, 0.000, 0.000);0.06381647;VALID;(-0.110, -0.002, 0.994);(0.034, 0.000, 0.000);0.06266394;0.6631673;0.7754659;None;(0.000, 0.000, 0.000)
5860661;1000114197509779160;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.060, -0.002, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.002, 1.000);(-0.034, 0.000, 0.000);0.06384452;VALID;(-0.111, -0.001, 0.994);(0.034, 0.000, 0.000);0.06267727;0.6588836;0.7528785;None;(0.000, 0.000, 0.000)
5860662;1000114197514781092;63789618903667;(-0.799, 1.628, 2.786);(-0.026, 0.978, -0.061, -0.197);(0.000, 0.000, 0.000);(-0.799, 1.628, 2.786);(-0.382, -0.130, -0.915);VALID;(-0.060, -0.002, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.002, 1.000);(-0.034, 0.000, 0.000);0.06380774;VALID;(-0.111, -0.001, 0.994);(0.034, 0.000, 0.000);0.06261539;0.6550259;0.7482646;None;(0.000, 0.000, 0.000)
5860663;1000114197519782964;63789618903683;(-0.802, 1.627, 2.787);(-0.026, 0.977, -0.064, -0.203);(0.000, 0.000, 0.000);(-0.802, 1.627, 2.787);(-0.394, -0.135, -0.909);VALID;(-0.060, -0.001, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.002, 1.000);(-0.034, 0.000, 0.000);0.06383014;VALID;(-0.112, -0.001, 0.994);(0.034, 0.000, 0.000);0.06259464;0.6502606;0.7323716;None;(0.000, 0.000, 0.000)
5860664;1000114197524784693;63789618903683;(-0.802, 1.627, 2.787);(-0.026, 0.977, -0.064, -0.203);(0.000, 0.000, 0.000);(-0.802, 1.627, 2.787);(-0.394, -0.135, -0.909);VALID;(-0.060, -0.001, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, -0.001, 1.000);(-0.034, 0.000, 0.000);0.06378542;VALID;(-0.113, 0.000, 0.994);(0.034, 0.000, 0.000);0.06241805;0.6458789;0.7496239;None;(0.000, 0.000, 0.000)
5860665;1000114197529786284;63789618903684;(-0.802, 1.627, 2.787);(-0.026, 0.977, -0.064, -0.203);(0.000, 0.000, 0.000);(-0.802, 1.627, 2.787);(-0.394, -0.135, -0.909);VALID;(-0.060, 0.000, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, 0.000, 1.000);(-0.034, 0.000, 0.000);0.06379951;VALID;(-0.113, 0.000, 0.994);(0.034, 0.000, 0.000);0.06238241;0.6421549;0.7682525;None;(0.000, 0.000, 0.000)
5860666;1000114197534787734;63789618903694;(-0.803, 1.627, 2.787);(-0.026, 0.976, -0.064, -0.205);(0.000, 0.000, 0.000);(-0.803, 1.627, 2.787);(-0.397, -0.136, -0.908);VALID;(-0.060, 0.000, 0.998);(0.000, 0.000, 0.000);VALID;(-0.009, 0.001, 1.000);(-0.034, 0.000, 0.000);0.06372818;VALID;(-0.114, 0.000, 0.994);(0.034, 0.000, 0.000);0.06251924;0.6371735;0.7659028;None;(0.000, 0.000, 0.000)
5860667;1000114197539792478;63789618903694;(-0.803, 1.627, 2.787);(-0.026, 0.976, -0.064, -0.205);(0.000, 0.000, 0.000);(-0.803, 1.627, 2.787);(-0.397, -0.136, -0.908);VALID;(-0.060, 0.001, 0.998);(0.000, 0.000, 0.000);VALID;(-0.008, 0.002, 1.000);(-0.034, 0.000, 0.000);0.06373532;VALID;(-0.115, 0.001, 0.993);(0.034, 0.000, 0.000);0.06248388;0.6298365;0.7979944;None;(0.000, 0.000, 0.000)
5860668;1000114197544793637;63789618903695;(-0.803, 1.627, 2.787);(-0.026, 0.976, -0.064, -0.205);(0.000, 0.000, 0.000);(-0.803, 1.627, 2.787);(-0.397, -0.136, -0.908);VALID;(-0.061, 0.002, 0.998);(0.000, 0.000, 0.000);VALID;(-0.008, 0.003, 1.000);(-0.034, 0.000, 0.000);0.06365597;VALID;(-0.115, 0.001, 0.993);(0.034, 0.000, 0.000);0.06244506;0.6228509;0.8082032;None;(0.000, 0.000, 0.000)
5860669;1000114197549794793;63789618903706;(-0.804, 1.627, 2.787);(-0.026, 0.976, -0.065, -0.206);(0.000, 0.000, 0.000);(-0.804, 1.627, 2.787);(-0.399, -0.137, -0.907);VALID;(-0.061, 0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.008, 0.004, 1.000);(-0.034, 0.000, 0.000);0.06359152;VALID;(-0.116, 0.002, 0.993);(0.034, 0.000, 0.000);0.06239931;0.6156622;0.8151028;None;(0.000, 0.000, 0.000)
5860670;1000114197554795945;63789618903706;(-0.804, 1.627, 2.787);(-0.026, 0.976, -0.065, -0.206);(0.000, 0.000, 0.000);(-0.804, 1.627, 2.787);(-0.399, -0.137, -0.907);VALID;(-0.061, 0.003, 0.998);(0.000, 0.000, 0.000);VALID;(-0.007, 0.005, 1.000);(-0.034, 0.000, 0.000);0.06352953;VALID;(-0.117, 0.002, 0.993);(0.034, 0.000, 0.000);0.06239503;0.6065742;0.8599862;None;(0.000, 0.000, 0.000)
5860671;1000114197559797094;63789618903717;(-0.804, 1.626, 2.787);(-0.026, 0.976, -0.065, -0.207);(0.000, 0.000, 0.000);(-0.804, 1.626, 2.787);(-0.401, -0.138, -0.906);VALID;(-0.061, 0.004, 0.998);(0.000, 0.000, 0.000);VALID;(-0.007, 0.005, 1.000);(-0.034, 0.000, 0.000);0.0634525;VALID;(-0.118, 0.002, 0.993);(0.034, 0.000, 0.000);0.06234703;0.6002278;0.8757356;None;(0.000, 0.000, 0.000)
5860672;1000114197564798374;63789618903717;(-0.804, 1.626, 2.787);(-0.026, 0.976, -0.065, -0.207);(0.000, 0.000, 0.000);(-0.804, 1.626, 2.787);(-0.401, -0.138, -0.906);VALID;(-0.061, 0.004, 0.998);(0.000, 0.000, 0.000);VALID;(-0.007, 0.006, 1.000);(-0.034, 0.000, 0.000);0.06332774;VALID;(-0.120, 0.003, 0.993);(0.034, 0.000, 0.000);0.06231908;0.5902475;0.834659;None;(0.000, 0.000, 0.000)
5860673;1000114197569799785;63789618903728;(-0.805, 1.626, 2.787);(-0.026, 0.975, -0.066, -0.208);(0.000, 0.000, 0.000);(-0.805, 1.626, 2.787);(-0.403, -0.139, -0.904);VALID;(-0.062, 0.005, 0.998);(0.000, 0.000, 0.000);VALID;(-0.006, 0.006, 1.000);(-0.034, 0.000, 0.000);0.06329736;VALID;(-0.121, 0.003, 0.993);(0.034, 0.000, 0.000);0.06238101;0.579596;0.852614;None;(0.000, 0.000, 0.000)
5860674;1000114197574801329;63789618903728;(-0.805, 1.626, 2.787);(-0.026, 0.975, -0.066, -0.208);(0.000, 0.000, 0.000);(-0.805, 1.626, 2.787);(-0.403, -0.139, -0.904);VALID;(-0.062, 0.005, 0.998);(0.000, 0.000, 0.000);VALID;(-0.006, 0.007, 1.000);(-0.034, 0.000, 0.000);0.06314824;VALID;(-0.123, 0.004, 0.992);(0.034, 0.000, 0.000);0.06230185;0.570733;0.8927119;None;(0.000, 0.000, 0.000)
5860675;1000114197579803004;63789618903750;(-0.806, 1.626, 2.788);(-0.026, 0.975, -0.066, -0.211);(0.000, 0.000, 0.000);(-0.806, 1.626, 2.788);(-0.408, -0.140, -0.902);VALID;(-0.062, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(-0.005, 0.007, 1.000);(-0.034, 0.000, 0.000);0.06327943;VALID;(-0.124, 0.004, 0.992);(0.034, 0.000, 0.000);0.062376;0.5617238;0.8873186;None;(0.000, 0.000, 0.000)
5860676;1000114197584804808;63789618903750;(-0.806, 1.626, 2.788);(-0.026, 0.975, -0.066, -0.211);(0.000, 0.000, 0.000);(-0.806, 1.626, 2.788);(-0.408, -0.140, -0.902);VALID;(-0.063, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(-0.005, 0.008, 1.000);(-0.034, 0.000, 0.000);0.06327923;VALID;(-0.125, 0.005, 0.992);(0.034, 0.000, 0.000);0.06240324;0.5531578;0.8785748;None;(0.000, 0.000, 0.000)
5860677;1000114197589806687;63789618903750;(-0.806, 1.626, 2.788);(-0.026, 0.975, -0.066, -0.211);(0.000, 0.000, 0.000);(-0.806, 1.626, 2.788);(-0.408, -0.140, -0.902);VALID;(-0.063, 0.007, 0.998);(0.000, 0.000, 0.000);VALID;(-0.004, 0.008, 1.000);(-0.034, 0.000, 0.000);0.06320141;VALID;(-0.126, 0.005, 0.992);(0.034, 0.000, 0.000);0.06270029;0.5456073;0.8783841;None;(0.000, 0.000, 0.000)
5860678;1000114197594808562;63789618903750;(-0.806, 1.626, 2.788);(-0.026, 0.975, -0.066, -0.211);(0.000, 0.000, 0.000);(-0.806, 1.626, 2.788);(-0.408, -0.140, -0.902);VALID;(-0.063, 0.008, 0.998);(0.000, 0.000, 0.000);VALID;(-0.003, 0.009, 1.000);(-0.034, 0.000, 0.000);0.06319179;VALID;(-0.127, 0.006, 0.992);(0.034, 0.000, 0.000);0.0628455;0.5393193;0.8704813;None;(0.000, 0.000, 0.000)
5860679;1000114197599810433;63789618903750;(-0.806, 1.626, 2.788);(-0.026, 0.975, -0.066, -0.211);(0.000, 0.000, 0.000);(-0.806, 1.626, 2.788);(-0.408, -0.140, -0.902);VALID;(-0.062, 0.009, 0.998);(0.000, 0.000, 0.000);VALID;(-0.003, 0.010, 1.000);(-0.034, 0.000, 0.000);0.06323874;VALID;(-0.130, 0.008, 0.992);(0.034, 0.000, 0.000);0.06283464;0.524949;0.7722429;None;(0.000, 0.000, 0.000)
5860680;1000114197604812243;63789618903772;(-0.808, 1.626, 2.788);(-0.026, 0.974, -0.067, -0.214);(0.000, 0.000, 0.000);(-0.808, 1.626, 2.788);(-0.413, -0.141, -0.900);VALID;(-0.062, 0.010, 0.998);(0.000, 0.000, 0.000);VALID;(-0.002, 0.010, 1.000);(-0.034, 0.000, 0.000);0.06311724;VALID;(-0.132, 0.010, 0.991);(0.034, 0.000, 0.000);0.06295044;0.5128121;0.7969904;None;(0.000, 0.000, 0.000)
5860681;1000114197609813913;63789618903772;(-0.808, 1.626, 2.788);(-0.026, 0.974, -0.067, -0.214);(0.000, 0.000, 0.000);(-0.808, 1.626, 2.788);(-0.413, -0.141, -0.900);VALID;(-0.062, 0.012, 0.998);(0.000, 0.000, 0.000);VALID;(-0.001, 0.011, 1.000);(-0.034, 0.000, 0.000);0.06310976;VALID;(-0.135, 0.013, 0.991);(0.034, 0.000, 0.000);0.06303099;0.4981606;0.681639;None;(0.000, 0.000, 0.000)
5860682;1000114197614815442;63789618903773;(-0.808, 1.626, 2.788);(-0.026, 0.974, -0.067, -0.214);(0.000, 0.000, 0.000);(-0.808, 1.626, 2.788);(-0.413, -0.141, -0.900);VALID;(-0.062, 0.014, 0.998);(0.000, 0.000, 0.000);VALID;(0.000, 0.011, 1.000);(-0.034, 0.000, 0.000);0.06305112;VALID;(-0.139, 0.017, 0.990);(0.034, 0.000, 0.000);0.06299782;0.4820765;0.5904554;None;(0.000, 0.000, 0.000)
5860683;1000114197619820265;63789618903773;(-0.808, 1.626, 2.788);(-0.026, 0.974, -0.067, -0.214);(0.000, 0.000, 0.000);(-0.808, 1.626, 2.788);(-0.413, -0.141, -0.900);VALID;(-0.062, 0.015, 0.998);(0.000, 0.000, 0.000);VALID;(0.000, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06302868;VALID;(-0.141, 0.020, 0.990);(0.034, 0.000, 0.000);0.06302683;0.4692715;0.5876979;None;(0.000, 0.000, 0.000)
5860684;1000114197624824935;63789618903794;(-0.809, 1.626, 2.788);(-0.026, 0.974, -0.066, -0.216);(0.000, 0.000, 0.000);(-0.809, 1.626, 2.788);(-0.417, -0.140, -0.898);VALID;(-0.062, 0.016, 0.998);(0.000, 0.000, 0.000);VALID;(0.001, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06299104;VALID;(-0.143, 0.022, 0.989);(0.034, 0.000, 0.000);0.06314665;0.4598753;0.5610893;None;(0.000, 0.000, 0.000)
5860685;1000114197629826047;63789618903794;(-0.809, 1.626, 2.788);(-0.026, 0.974, -0.066, -0.216);(0.000, 0.000, 0.000);(-0.809, 1.626, 2.788);(-0.417, -0.140, -0.898);VALID;(-0.062, 0.017, 0.998);(0.000, 0.000, 0.000);VALID;(0.001, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06292403;VALID;(-0.145, 0.023, 0.989);(0.034, 0.000, 0.000);0.06318359;0.4530656;0.5615038;None;(0.000, 0.000, 0.000)
5860686;1000114197634827156;63789618903794;(-0.809, 1.626, 2.788);(-0.026, 0.974, -0.066, -0.216);(0.000, 0.000, 0.000);(-0.809, 1.626, 2.788);(-0.417, -0.140, -0.898);VALID;(-0.062, 0.018, 0.998);(0.000, 0.000, 0.000);VALID;(0.002, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06297572;VALID;(-0.146, 0.024, 0.989);(0.034, 0.000, 0.000);0.06326137;0.4492185;0.5690808;None;(0.000, 0.000, 0.000)
5860687;1000114197639828263;63789618903794;(-0.809, 1.626, 2.788);(-0.026, 0.974, -0.066, -0.216);(0.000, 0.000, 0.000);(-0.809, 1.626, 2.788);(-0.417, -0.140, -0.898);VALID;(-0.062, 0.019, 0.998);(0.000, 0.000, 0.000);VALID;(0.002, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06294578;VALID;(-0.147, 0.026, 0.989);(0.034, 0.000, 0.000);0.06342836;0.4436723;0.5413122;None;(0.000, 0.000, 0.000)
5860688;1000114197644829366;63789618903795;(-0.809, 1.626, 2.788);(-0.026, 0.974, -0.066, -0.216);(0.000, 0.000, 0.000);(-0.809, 1.626, 2.788);(-0.417, -0.140, -0.898);VALID;(-0.062, 0.020, 0.998);(0.000, 0.000, 0.000);VALID;(0.003, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06281232;VALID;(-0.148, 0.027, 0.989);(0.034, 0.000, 0.000);0.06341316;0.4397244;0.5262058;None;(0.000, 0.000, 0.000)
5860689;1000114197649830601;63789618903817;(-0.810, 1.626, 2.789);(-0.026, 0.973, -0.066, -0.219);(0.000, 0.000, 0.000);(-0.810, 1.626, 2.789);(-0.422, -0.139, -0.896);VALID;(-0.061, 0.020, 0.998);(0.000, 0.000, 0.000);VALID;(0.003, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06278676;VALID;(-0.149, 0.028, 0.989);(0.034, 0.000, 0.000);0.06338715;0.4351904;0.5376635;None;(0.000, 0.000, 0.000)
5860690;1000114197654831964;63789618903817;(-0.810, 1.626, 2.789);(-0.026, 0.973, -0.066, -0.219);(0.000, 0.000, 0.000);(-0.810, 1.626, 2.789);(-0.422, -0.139, -0.896);VALID;(-0.062, 0.020, 0.998);(0.000, 0.000, 0.000);VALID;(0.003, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06278379;VALID;(-0.148, 0.028, 0.989);(0.034, 0.000, 0.000);0.06335303;0.4353707;0.4494284;None;(0.000, 0.000, 0.000)
5860691;1000114197659833459;63789618903817;(-0.810, 1.626, 2.789);(-0.026, 0.973, -0.066, -0.219);(0.000, 0.000, 0.000);(-0.810, 1.626, 2.789);(-0.422, -0.139, -0.896);VALID;(-0.062, 0.021, 0.998);(0.000, 0.000, 0.000);VALID;(0.004, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06265967;VALID;(-0.149, 0.028, 0.988);(0.034, 0.000, 0.000);0.06332821;0.4330588;0.4416288;None;(0.000, 0.000, 0.000)
5860692;1000114197664835085;63789618903817;(-0.810, 1.626, 2.789);(-0.026, 0.973, -0.066, -0.219);(0.000, 0.000, 0.000);(-0.810, 1.626, 2.789);(-0.422, -0.139, -0.896);VALID;(-0.062, 0.021, 0.998);(0.000, 0.000, 0.000);VALID;(0.004, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06259821;VALID;(-0.150, 0.029, 0.988);(0.034, 0.000, 0.000);0.06340384;0.4295836;0.4345853;None;(0.000, 0.000, 0.000)
5860693;1000114197669836842;63789618903839;(-0.811, 1.625, 2.789);(-0.026, 0.973, -0.065, -0.221);(0.000, 0.000, 0.000);(-0.811, 1.625, 2.789);(-0.427, -0.139, -0.894);VALID;(-0.062, 0.021, 0.998);(0.000, 0.000, 0.000);VALID;(0.004, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06271943;VALID;(-0.150, 0.029, 0.988);(0.034, 0.000, 0.000);0.06324898;0.4274713;0.4332706;None;(0.000, 0.000, 0.000)
5860694;1000114197674838647;63789618903839;(-0.811, 1.625, 2.789);(-0.026, 0.973, -0.065, -0.221);(0.000, 0.000, 0.000);(-0.811, 1.625, 2.789);(-0.427, -0.139, -0.894);VALID;(-0.061, 0.021, 0.998);(0.000, 0.000, 0.000);VALID;(0.004, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06282421;VALID;(-0.151, 0.030, 0.988);(0.034, 0.000, 0.000);0.06344325;0.424139;0.4532832;None;(0.000, 0.000, 0.000)
5860695;1000114197679840448;63789618903839;(-0.811, 1.625, 2.789);(-0.026, 0.973, -0.065, -0.221);(0.000, 0.000, 0.000);(-0.811, 1.625, 2.789);(-0.427, -0.139, -0.894);VALID;(-0.061, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.005, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06285229;VALID;(-0.152, 0.030, 0.988);(0.034, 0.000, 0.000);0.06343675;0.4210805;0.4574529;None;(0.000, 0.000, 0.000)
5860696;1000114197684842243;63789618903839;(-0.811, 1.625, 2.789);(-0.026, 0.973, -0.065, -0.221);(0.000, 0.000, 0.000);(-0.811, 1.625, 2.789);(-0.427, -0.139, -0.894);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.005, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06286798;VALID;(-0.152, 0.030, 0.988);(0.034, 0.000, 0.000);0.06334903;0.4186321;0.4547288;None;(0.000, 0.000, 0.000)
5860697;1000114197689843951;63789618903860;(-0.812, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.224);(0.000, 0.000, 0.000);(-0.812, 1.625, 2.788);(-0.431, -0.138, -0.892);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.006, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06291467;VALID;(-0.153, 0.030, 0.988);(0.034, 0.000, 0.000);0.06339043;0.4167688;0.4516506;None;(0.000, 0.000, 0.000)
5860698;1000114197694845544;63789618903860;(-0.812, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.224);(0.000, 0.000, 0.000);(-0.812, 1.625, 2.788);(-0.431, -0.138, -0.892);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.006, 0.015, 1.000);(-0.034, 0.000, 0.000);0.06284633;VALID;(-0.153, 0.030, 0.988);(0.034, 0.000, 0.000);0.06326789;0.4154472;0.5654861;None;(0.000, 0.000, 0.000)
5860699;1000114197699847000;63789618903860;(-0.812, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.224);(0.000, 0.000, 0.000);(-0.812, 1.625, 2.788);(-0.431, -0.138, -0.892);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.006, 0.015, 1.000);(-0.034, 0.000, 0.000);0.06286599;VALID;(-0.153, 0.030, 0.988);(0.034, 0.000, 0.000);0.063007;0.4151385;0.533191;None;(0.000, 0.000, 0.000)
5860700;1000114197704851776;63789618903860;(-0.812, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.224);(0.000, 0.000, 0.000);(-0.812, 1.625, 2.788);(-0.431, -0.138, -0.892);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.007, 0.015, 1.000);(-0.034, 0.000, 0.000);0.0629117;VALID;(-0.153, 0.029, 0.988);(0.034, 0.000, 0.000);0.06296767;0.4152317;0.6416395;None;(0.000, 0.000, 0.000)
5860701;1000114197709856399;63789618903861;(-0.812, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.224);(0.000, 0.000, 0.000);(-0.812, 1.625, 2.788);(-0.431, -0.138, -0.892);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.007, 0.015, 1.000);(-0.034, 0.000, 0.000);0.06296244;VALID;(-0.152, 0.029, 0.988);(0.034, 0.000, 0.000);0.06295832;0.4148633;0.7439764;None;(0.000, 0.000, 0.000)
5860702;1000114197714857518;63789618903895;(-0.813, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.226);(0.000, 0.000, 0.000);(-0.813, 1.625, 2.788);(-0.436, -0.138, -0.889);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.007, 0.015, 1.000);(-0.034, 0.000, 0.000);0.06302453;VALID;(-0.152, 0.029, 0.988);(0.034, 0.000, 0.000);0.06294677;0.4146302;0.7310472;None;(0.000, 0.000, 0.000)
5860703;1000114197719858634;63789618903895;(-0.813, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.226);(0.000, 0.000, 0.000);(-0.813, 1.625, 2.788);(-0.436, -0.138, -0.889);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.007, 0.015, 1.000);(-0.034, 0.000, 0.000);0.06280743;VALID;(-0.153, 0.029, 0.988);(0.034, 0.000, 0.000);0.06285483;0.4139033;0.7489823;None;(0.000, 0.000, 0.000)
5860704;1000114197724859743;63789618903895;(-0.813, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.226);(0.000, 0.000, 0.000);(-0.813, 1.625, 2.788);(-0.436, -0.138, -0.889);VALID;(-0.061, 0.023, 0.998);(0.000, 0.000, 0.000);VALID;(0.007, 0.015, 1.000);(-0.034, 0.000, 0.000);0.06292895;VALID;(-0.155, 0.032, 0.987);(0.034, 0.000, 0.000);0.0639215;0.4056329;0.5271156;None;(0.000, 0.000, 0.000)
5860705;1000114197729860849;63789618903895;(-0.813, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.226);(0.000, 0.000, 0.000);(-0.813, 1.625, 2.788);(-0.436, -0.138, -0.889);VALID;(-0.062, 0.023, 0.998);(0.000, 0.000, 0.000);VALID;(0.007, 0.015, 1.000);(-0.034, 0.000, 0.000);0.06337045;VALID;(-0.157, 0.032, 0.987);(0.034, 0.000, 0.000);0.06580622;0.4013129;0.297651;None;(0.000, 0.000, 0.000)
5860706;1000114197734862086;63789618903895;(-0.813, 1.625, 2.788);(-0.026, 0.972, -0.065, -0.226);(0.000, 0.000, 0.000);(-0.813, 1.625, 2.788);(-0.436, -0.138, -0.889);VALID;(-0.062, 0.022, 0.998);(0.000, 0.000, 0.000);VALID;(0.007, 0.014, 1.000);(-0.034, 0.000, 0.000);0.06451166;VALID;(-0.159, 0.031, 0.987);(0.034, 0.000, 0.000);0.06588364;0.3954335;0.1445734;None;(0.000, 0.000, 0.000)
