Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5879503;1000114291755432424;63789618997908;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.086, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06270929;VALID;(0.004, 0.024, 1.000);(0.034, 0.000, 0.000);0.06383785;2;0.8971823;None;(0.000, 0.000, 0.000)
5879504;1000114291760435331;63789618997918;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.086, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06270633;VALID;(0.004, 0.024, 1.000);(0.034, 0.000, 0.000);0.06384821;2;0.8694134;None;(0.000, 0.000, 0.000)
5879505;1000114291765438228;63789618997918;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.086, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06270809;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06383432;2;0.8898247;None;(0.000, 0.000, 0.000)
5879506;1000114291770441061;63789618997930;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06273364;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06380826;2;0.8942406;None;(0.000, 0.000, 0.000)
5879507;1000114291775443750;63789618997930;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06276125;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06381769;2;0.907609;None;(0.000, 0.000, 0.000)
5879508;1000114291780446322;63789618997941;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06277622;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06381795;2;0.9116085;None;(0.000, 0.000, 0.000)
5879509;1000114291785448749;63789618997941;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.013, 1.000);(-0.034, 0.000, 0.000);0.06278345;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06383495;2;0.9270542;None;(0.000, 0.000, 0.000)
5879510;1000114291790451032;63789618997941;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06279543;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.0638314;2;0.9252226;None;(0.000, 0.000, 0.000)
5879511;1000114291795448468;63789618997952;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06284505;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.0638404;2;0.906018;None;(0.000, 0.000, 0.000)
5879512;1000114291800445994;63789618997952;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.010, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06287801;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06385133;2;0.9438636;None;(0.000, 0.000, 0.000)
5879513;1000114291805443647;63789618997963;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06292024;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06385278;2;0.9314791;None;(0.000, 0.000, 0.000)
5879514;1000114291810445829;63789618997963;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06296557;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06388061;2;0.9239344;None;(0.000, 0.000, 0.000)
5879515;1000114291815448112;63789618997974;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06305494;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06389131;2;0.928896;None;(0.000, 0.000, 0.000)
5879516;1000114291820450525;63789618997974;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06318273;VALID;(0.005, 0.024, 1.000);(0.034, 0.000, 0.000);0.06390453;2;0.9290079;None;(0.000, 0.000, 0.000)
5879517;1000114291825453065;63789618997985;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06328601;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06393744;2;0.9202884;None;(0.000, 0.000, 0.000)
5879518;1000114291830455735;63789618997985;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06337232;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.063945;2;0.9121152;None;(0.000, 0.000, 0.000)
5879519;1000114291835458532;63789618997985;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06343681;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06394636;2;0.9330515;None;(0.000, 0.000, 0.000)
5879520;1000114291840461402;63789618997996;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06354147;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06396353;2;0.9272197;None;(0.000, 0.000, 0.000)
5879521;1000114291845464264;63789618997996;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06364731;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06396075;2;0.9211164;None;(0.000, 0.000, 0.000)
5879522;1000114291850467116;63789618998007;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06388327;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06398476;2;0.9071009;None;(0.000, 0.000, 0.000)
5879523;1000114291855469904;63789618998007;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06398322;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.0640054;2;0.9277169;None;(0.000, 0.000, 0.000)
5879524;1000114291860472547;63789618998018;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.0639992;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06399925;2;0.9093725;None;(0.000, 0.000, 0.000)
5879525;1000114291865475047;63789618998018;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.009, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06402312;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06400535;2;0.8804445;None;(0.000, 0.000, 0.000)
5879526;1000114291870477402;63789618998029;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.005, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06408638;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06400953;2;0.8883371;None;(0.000, 0.000, 0.000)
5879527;1000114291875479614;63789618998030;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.005);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.005, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06420225;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.06401864;2;0.888441;None;(0.000, 0.000, 0.000)
5879528;1000114291880476719;63789618998040;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.005, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06426206;VALID;(0.005, 0.023, 1.000);(0.034, 0.000, 0.000);0.0640492;2;0.8724893;None;(0.000, 0.000, 0.000)
5879529;1000114291885473927;63789618998040;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06428695;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.06409264;2;0.8716082;None;(0.000, 0.000, 0.000)
5879530;1000114291890471238;63789618998040;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06431777;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.0640882;2;0.9154884;None;(0.000, 0.000, 0.000)
5879531;1000114291895473377;63789618998052;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06433684;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.06413084;2;0.903343;None;(0.000, 0.000, 0.000)
5879532;1000114291900475643;63789618998052;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, 0.012, 1.000);(-0.034, 0.000, 0.000);0.0643355;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.06415834;2;0.9034715;None;(0.000, 0.000, 0.000)
5879533;1000114291905478011;63789618998063;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.006, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06440987;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.0642304;2;0.886494;None;(0.000, 0.000, 0.000)
5879534;1000114291910480507;63789618998063;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.008, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.006, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06442823;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.06426126;2;0.8839241;None;(0.000, 0.000, 0.000)
5879535;1000114291915483130;63789618998074;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.006, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06441963;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.06425817;2;0.8590711;None;(0.000, 0.000, 0.000)
5879536;1000114291920485878;63789618998074;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.043, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.006, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06420843;VALID;(0.006, 0.022, 1.000);(0.034, 0.000, 0.000);0.06437651;2;0.8193332;None;(0.000, 0.000, 0.000)
5879537;1000114291925488645;63789618998085;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.006, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.006, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06402401;VALID;(0.007, 0.022, 1.000);(0.034, 0.000, 0.000);0.06456991;2;0.7818035;None;(0.000, 0.000, 0.000)
5879538;1000114291930491400;63789618998085;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.007, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.007, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06411276;VALID;(0.007, 0.022, 1.000);(0.034, 0.000, 0.000);0.06455131;2;0.7944269;None;(0.000, 0.000, 0.000)
5879539;1000114291935494143;63789618998085;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.008, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.007, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06411213;VALID;(0.008, 0.022, 1.000);(0.034, 0.000, 0.000);0.06457358;2;0.8256409;None;(0.000, 0.000, 0.000)
5879540;1000114291940496797;63789618998096;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.008, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.008, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06410737;VALID;(0.009, 0.022, 1.000);(0.034, 0.000, 0.000);0.06459654;2;0.8395917;None;(0.000, 0.000, 0.000)
5879541;1000114291945499307;63789618998096;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.009, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.008, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06408948;VALID;(0.010, 0.023, 1.000);(0.034, 0.000, 0.000);0.064685;2;0.8533994;None;(0.000, 0.000, 0.000)
5879542;1000114291950501672;63789618998107;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.010, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.009, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06410401;VALID;(0.010, 0.023, 1.000);(0.034, 0.000, 0.000);0.06471156;2;0.8491221;None;(0.000, 0.000, 0.000)
5879543;1000114291955503893;63789618998108;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.007, -0.085, -0.996);VALID;(0.010, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.009, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06414483;VALID;(0.011, 0.023, 1.000);(0.034, 0.000, 0.000);0.06473129;2;0.8689537;None;(0.000, 0.000, 0.000)
5879544;1000114291960505969;63789618998118;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.011, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.010, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06415799;VALID;(0.013, 0.023, 1.000);(0.034, 0.000, 0.000);0.06483896;2;0.86345;None;(0.000, 0.000, 0.000)
5879545;1000114291965502037;63789618998119;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.012, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.010, 0.012, 1.000);(-0.034, 0.000, 0.000);0.0641458;VALID;(0.013, 0.023, 1.000);(0.034, 0.000, 0.000);0.06486384;2;0.8247954;None;(0.000, 0.000, 0.000)
5879546;1000114291970498242;63789618998130;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.012, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06415874;VALID;(0.014, 0.023, 1.000);(0.034, 0.000, 0.000);0.0648704;2;0.8083712;None;(0.000, 0.000, 0.000)
5879547;1000114291975500266;63789618998130;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.004);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.013, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06420038;VALID;(0.014, 0.023, 1.000);(0.034, 0.000, 0.000);0.06486888;2;0.7902524;None;(0.000, 0.000, 0.000)
5879548;1000114291980502285;63789618998141;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.013, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06412347;VALID;(0.015, 0.023, 1.000);(0.034, 0.000, 0.000);0.06490502;2;0.801839;None;(0.000, 0.000, 0.000)
5879549;1000114291985504432;63789618998141;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.014, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06404372;VALID;(0.015, 0.023, 1.000);(0.034, 0.000, 0.000);0.06497175;2;0.7626286;None;(0.000, 0.000, 0.000)
5879550;1000114291990506708;63789618998141;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.014, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06404664;VALID;(0.016, 0.023, 1.000);(0.034, 0.000, 0.000);0.06502491;2;0.7634392;None;(0.000, 0.000, 0.000)
5879551;1000114291995509112;63789618998152;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.014, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06403777;VALID;(0.016, 0.023, 1.000);(0.034, 0.000, 0.000);0.06507955;2;0.7483947;None;(0.000, 0.000, 0.000)
5879552;1000114292000511642;63789618998152;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.014, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06407297;VALID;(0.016, 0.023, 1.000);(0.034, 0.000, 0.000);0.06511956;2;0.7663991;None;(0.000, 0.000, 0.000)
5879553;1000114292005514299;63789618998163;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.015, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.012, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06408531;VALID;(0.017, 0.023, 1.000);(0.034, 0.000, 0.000);0.06517293;2;0.7626114;None;(0.000, 0.000, 0.000)
5879554;1000114292010516946;63789618998163;(-0.884, 1.629, 2.860);(-0.010, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.860);(-0.006, -0.085, -0.996);VALID;(0.015, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.012, 1.000);(-0.034, 0.000, 0.000);0.0640712;VALID;(0.017, 0.023, 1.000);(0.034, 0.000, 0.000);0.06517826;2;0.7833955;None;(0.000, 0.000, 0.000)
5879555;1000114292015519584;63789618998174;(-0.884, 1.629, 2.859);(-0.010, 0.999, -0.043, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.859);(-0.006, -0.085, -0.996);VALID;(0.015, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06408882;VALID;(0.017, 0.023, 1.000);(0.034, 0.000, 0.000);0.06519893;2;0.8381221;None;(0.000, 0.000, 0.000)
5879556;1000114292020522213;63789618998174;(-0.884, 1.629, 2.859);(-0.010, 0.999, -0.043, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.859);(-0.006, -0.085, -0.996);VALID;(0.015, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06409004;VALID;(0.018, 0.024, 1.000);(0.034, 0.000, 0.000);0.06524767;2;0.8925297;None;(0.000, 0.000, 0.000)
5879557;1000114292025524752;63789618998185;(-0.884, 1.629, 2.859);(-0.010, 0.999, -0.043, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.859);(-0.006, -0.085, -0.996);VALID;(0.015, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06410293;VALID;(0.018, 0.024, 1.000);(0.034, 0.000, 0.000);0.06525728;2;0.8997232;None;(0.000, 0.000, 0.000)
5879558;1000114292030527147;63789618998185;(-0.884, 1.629, 2.859);(-0.010, 0.999, -0.043, -0.003);(0.000, 0.000, 0.000);(-0.884, 1.629, 2.859);(-0.006, -0.085, -0.996);VALID;(0.016, 0.018, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.012, 1.000);(-0.034, 0.000, 0.000);0.06410542;VALID;(0.018, 0.024, 1.000);(0.034, 0.000, 0.000);0.06526005;2;0.8859609;None;(0.000, 0.000, 0.000)
