Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5889683;1000114342674653943;63789619048827;(-0.867, 1.624, 2.865);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.865);(0.107, -0.076, -0.991);VALID;(-0.282, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.275, 0.018, 0.961);(-0.034, 0.000, 0.000);0.06487305;VALID;(-0.366, -0.009, 0.930);(0.034, 0.000, 0.000);0.0587085;0.6095576;1;Distance Text Near;(-0.752, 1.608, 2.580)
5889684;1000114342679656906;63789619048838;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.076, -0.991);VALID;(-0.282, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.275, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06483269;VALID;(-0.367, -0.009, 0.930);(0.034, 0.000, 0.000);0.05863209;0.6091148;1;Distance Text Near;(-0.752, 1.608, 2.580)
5889685;1000114342684659859;63789619048838;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.076, -0.991);VALID;(-0.282, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.275, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06478049;VALID;(-0.367, -0.009, 0.930);(0.034, 0.000, 0.000);0.05861237;0.6092046;1;Distance Text Near;(-0.752, 1.608, 2.580)
5889686;1000114342689662801;63789619048850;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.075, -0.991);VALID;(-0.282, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.276, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06468145;VALID;(-0.367, -0.009, 0.930);(0.034, 0.000, 0.000);0.0585653;0.6092097;1;Distance Text Near;(-0.751, 1.608, 2.580)
5889687;1000114342694662300;63789619048850;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.075, -0.991);VALID;(-0.283, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.276, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06463742;VALID;(-0.367, -0.010, 0.930);(0.034, 0.000, 0.000);0.05855288;0.6094534;1;Distance Text Near;(-0.751, 1.608, 2.580)
5889688;1000114342699661937;63789619048850;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.075, -0.991);VALID;(-0.283, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.276, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06460263;VALID;(-0.367, -0.010, 0.930);(0.034, 0.000, 0.000);0.0585478;0.6097814;1;Distance Text Near;(-0.751, 1.608, 2.580)
5889689;1000114342704661711;63789619048863;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.075, -0.991);VALID;(-0.283, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.276, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06456825;VALID;(-0.367, -0.010, 0.930);(0.034, 0.000, 0.000);0.05847176;0.6097129;1;Distance Text Near;(-0.751, 1.608, 2.580)
5889690;1000114342709661566;63789619048863;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.038, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.075, -0.991);VALID;(-0.283, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.276, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06453881;VALID;(-0.367, -0.010, 0.930);(0.034, 0.000, 0.000);0.05841667;0.6097507;1;Distance Text Near;(-0.751, 1.608, 2.580)
5889691;1000114342714661424;63789619048874;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.076, -0.991);VALID;(-0.284, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.019, 0.961);(-0.034, 0.000, 0.000);0.0644915;VALID;(-0.367, -0.011, 0.930);(0.034, 0.000, 0.000);0.0583645;0.6098993;1;Distance Text Near;(-0.751, 1.608, 2.581)
5889692;1000114342719661284;63789619048874;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.076, -0.991);VALID;(-0.284, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06444262;VALID;(-0.367, -0.011, 0.930);(0.034, 0.000, 0.000);0.05827141;0.6100491;1;Distance Text Near;(-0.751, 1.608, 2.581)
5889693;1000114342724664606;63789619048874;(-0.867, 1.624, 2.866);(-0.008, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.076, -0.991);VALID;(-0.284, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06442206;VALID;(-0.367, -0.011, 0.930);(0.034, 0.000, 0.000);0.05824311;0.6100389;1;Distance Text Near;(-0.751, 1.608, 2.581)
5889694;1000114342729667944;63789619048885;(-0.867, 1.624, 2.866);(-0.009, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.077, -0.991);VALID;(-0.284, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06440812;VALID;(-0.367, -0.011, 0.930);(0.034, 0.000, 0.000);0.05823398;0.610007;1;Distance Text Near;(-0.751, 1.608, 2.581)
5889695;1000114342734671270;63789619048885;(-0.867, 1.624, 2.866);(-0.009, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.866);(0.107, -0.077, -0.991);VALID;(-0.284, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06438503;VALID;(-0.367, -0.012, 0.930);(0.034, 0.000, 0.000);0.0582181;0.609989;1;Distance Text Near;(-0.751, 1.608, 2.581)
5889696;1000114342739674530;63789619048896;(-0.867, 1.624, 2.867);(-0.009, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.867);(0.107, -0.077, -0.991);VALID;(-0.285, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06438308;VALID;(-0.367, -0.012, 0.930);(0.034, 0.000, 0.000);0.05821026;0.6100632;1;Distance Text Near;(-0.751, 1.608, 2.581)
5889697;1000114342744677640;63789619048896;(-0.867, 1.624, 2.867);(-0.009, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.867, 1.624, 2.867);(0.107, -0.077, -0.991);VALID;(-0.285, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.961);(-0.034, 0.000, 0.000);0.06435413;VALID;(-0.367, -0.012, 0.930);(0.034, 0.000, 0.000);0.05818733;0.6101005;1;Distance Text Near;(-0.751, 1.608, 2.581)
5889698;1000114342749680606;63789619048907;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.078, -0.991);VALID;(-0.285, 0.015, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06432802;VALID;(-0.367, -0.012, 0.930);(0.034, 0.000, 0.000);0.05817753;0.609737;1;Distance Text Near;(-0.751, 1.607, 2.581)
5889699;1000114342754683504;63789619048907;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.039, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.078, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06431493;VALID;(-0.367, -0.013, 0.930);(0.034, 0.000, 0.000);0.05812243;0.6095219;1;Distance Text Near;(-0.751, 1.607, 2.581)
5889700;1000114342759686393;63789619048918;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.040, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.078, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06427658;VALID;(-0.367, -0.013, 0.930);(0.034, 0.000, 0.000);0.05809453;0.6091901;1;Distance Text Near;(-0.751, 1.607, 2.581)
5889701;1000114342764689273;63789619048918;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.040, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.078, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06423533;VALID;(-0.367, -0.013, 0.930);(0.034, 0.000, 0.000);0.05807245;0.6088403;1;Distance Text Near;(-0.751, 1.607, 2.581)
5889702;1000114342769692143;63789619048930;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.040, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.079, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.0642031;VALID;(-0.367, -0.013, 0.930);(0.034, 0.000, 0.000);0.05811946;0.6084615;1;Distance Text Near;(-0.751, 1.607, 2.582)
5889703;1000114342774695002;63789619048930;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.040, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.079, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06417584;VALID;(-0.367, -0.013, 0.930);(0.034, 0.000, 0.000);0.05811286;0.6081285;1;Distance Text Near;(-0.751, 1.607, 2.582)
5889704;1000114342779694473;63789619048930;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.040, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.079, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06415048;VALID;(-0.367, -0.014, 0.930);(0.034, 0.000, 0.000);0.05806675;0.6073216;1;Distance Text Near;(-0.751, 1.607, 2.582)
5889705;1000114342784694081;63789619048941;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.040, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.080, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06413756;VALID;(-0.367, -0.014, 0.930);(0.034, 0.000, 0.000);0.05785964;0.6060178;1;Distance Text Near;(-0.751, 1.607, 2.582)
5889706;1000114342789693824;63789619048941;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.040, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.080, -0.991);VALID;(-0.285, 0.014, 0.958);(0.000, 0.000, 0.000);VALID;(-0.278, 0.018, 0.960);(-0.034, 0.000, 0.000);0.06403499;VALID;(-0.367, -0.014, 0.930);(0.034, 0.000, 0.000);0.05812843;0.6072908;1;Distance Text Near;(-0.751, 1.607, 2.582)
5889707;1000114342794693616;63789619048952;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.080, -0.991);VALID;(-0.284, 0.014, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.018, 0.961);(-0.034, 0.000, 0.000);0.0639606;VALID;(-0.366, -0.013, 0.930);(0.034, 0.000, 0.000);0.05804478;0.61;0.9242589;Distance Text Near;(-0.751, 1.606, 2.582)
5889708;1000114342799693409;63789619048952;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.080, -0.991);VALID;(-0.284, 0.014, 0.959);(0.000, 0.000, 0.000);VALID;(-0.277, 0.018, 0.961);(-0.034, 0.000, 0.000);0.06392244;VALID;(-0.365, -0.013, 0.931);(0.034, 0.000, 0.000);0.05798359;0.6140885;0.9157184;Distance Text Near;(-0.751, 1.606, 2.582)
5889709;1000114342804693202;63789619048963;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.081, -0.991);VALID;(-0.284, 0.014, 0.959);(0.000, 0.000, 0.000);VALID;(-0.276, 0.018, 0.961);(-0.034, 0.000, 0.000);0.06387044;VALID;(-0.364, -0.012, 0.931);(0.034, 0.000, 0.000);0.05789914;0.6185905;0.8989743;Distance Text Near;(-0.752, 1.606, 2.582)
5889710;1000114342809696455;63789619048963;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.081, -0.991);VALID;(-0.283, 0.014, 0.959);(0.000, 0.000, 0.000);VALID;(-0.276, 0.018, 0.961);(-0.034, 0.000, 0.000);0.06384508;VALID;(-0.363, -0.012, 0.932);(0.034, 0.000, 0.000);0.05790202;0.6233362;0.8883699;Distance Text Near;(-0.752, 1.606, 2.582)
5889711;1000114342814699699;63789619048974;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.282, 0.015, 0.959);(0.000, 0.000, 0.000);VALID;(-0.275, 0.019, 0.961);(-0.034, 0.000, 0.000);0.06380507;VALID;(-0.362, -0.011, 0.932);(0.034, 0.000, 0.000);0.05787584;0.6267428;0.8491408;Distance Text Near;(-0.753, 1.606, 2.582)
5889712;1000114342819702930;63789619048974;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.281, 0.015, 0.960);(0.000, 0.000, 0.000);VALID;(-0.274, 0.019, 0.962);(-0.034, 0.000, 0.000);0.06373554;VALID;(-0.361, -0.010, 0.933);(0.034, 0.000, 0.000);0.05790008;0.6302986;0.8468969;Distance Text Near;(-0.753, 1.606, 2.582)
5889713;1000114342824706068;63789619048974;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.280, 0.015, 0.960);(0.000, 0.000, 0.000);VALID;(-0.272, 0.019, 0.962);(-0.034, 0.000, 0.000);0.06368434;VALID;(-0.359, -0.010, 0.933);(0.034, 0.000, 0.000);0.05780341;0.6326844;0.8332782;Distance Text Near;(-0.753, 1.606, 2.582)
5889714;1000114342829709060;63789619048986;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.279, 0.015, 0.960);(0.000, 0.000, 0.000);VALID;(-0.271, 0.019, 0.962);(-0.034, 0.000, 0.000);0.06365436;VALID;(-0.358, -0.010, 0.934);(0.034, 0.000, 0.000);0.05778872;0.6364697;0.8144078;Distance Text Near;(-0.753, 1.606, 2.582)
5889715;1000114342834711906;63789619048986;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.278, 0.016, 0.961);(0.000, 0.000, 0.000);VALID;(-0.270, 0.020, 0.963);(-0.034, 0.000, 0.000);0.06363563;VALID;(-0.357, -0.009, 0.934);(0.034, 0.000, 0.000);0.05773499;0.639344;0.8125954;Distance Text Near;(-0.753, 1.606, 2.582)
5889716;1000114342839714715;63789619048997;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.277, 0.016, 0.961);(0.000, 0.000, 0.000);VALID;(-0.269, 0.020, 0.963);(-0.034, 0.000, 0.000);0.06359828;VALID;(-0.356, -0.008, 0.934);(0.034, 0.000, 0.000);0.05774501;0.6421126;0.803706;Distance Text Near;(-0.754, 1.606, 2.582)
5889717;1000114342844717513;63789619048997;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.276, 0.016, 0.961);(0.000, 0.000, 0.000);VALID;(-0.268, 0.020, 0.963);(-0.034, 0.000, 0.000);0.06357501;VALID;(-0.355, -0.007, 0.935);(0.034, 0.000, 0.000);0.05774321;0.6450577;0.8161813;Distance Text Near;(-0.754, 1.606, 2.582)
5889718;1000114342849720302;63789619049008;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.275, 0.016, 0.961);(0.000, 0.000, 0.000);VALID;(-0.268, 0.020, 0.963);(-0.034, 0.000, 0.000);0.06356151;VALID;(-0.354, -0.006, 0.935);(0.034, 0.000, 0.000);0.05779886;0.6480951;0.8114639;Distance Text Near;(-0.755, 1.606, 2.582)
5889719;1000114342854723079;63789619049008;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.054);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.108, -0.082, -0.991);VALID;(-0.274, 0.016, 0.962);(0.000, 0.000, 0.000);VALID;(-0.267, 0.020, 0.964);(-0.034, 0.000, 0.000);0.06359585;VALID;(-0.354, -0.005, 0.935);(0.034, 0.000, 0.000);0.05779297;0.6506732;0.8103187;Distance Text Near;(-0.755, 1.606, 2.582)
5889720;1000114342859725820;63789619049019;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.082, -0.991);VALID;(-0.273, 0.016, 0.962);(0.000, 0.000, 0.000);VALID;(-0.266, 0.020, 0.964);(-0.034, 0.000, 0.000);0.06360525;VALID;(-0.353, -0.004, 0.936);(0.034, 0.000, 0.000);0.05778348;0.6534287;0.8151972;Distance Text Near;(-0.755, 1.607, 2.582)
5889721;1000114342864725227;63789619049019;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.082, -0.991);VALID;(-0.273, 0.017, 0.962);(0.000, 0.000, 0.000);VALID;(-0.266, 0.021, 0.964);(-0.034, 0.000, 0.000);0.0636324;VALID;(-0.353, -0.003, 0.936);(0.034, 0.000, 0.000);0.0577819;0.6554517;0.8076121;Distance Text Near;(-0.755, 1.607, 2.582)
5889722;1000114342869724772;63789619049030;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.082, -0.991);VALID;(-0.272, 0.017, 0.962);(0.000, 0.000, 0.000);VALID;(-0.265, 0.021, 0.964);(-0.034, 0.000, 0.000);0.06363495;VALID;(-0.352, -0.002, 0.936);(0.034, 0.000, 0.000);0.05782045;0.6574327;0.8037057;Distance Text Near;(-0.756, 1.607, 2.581)
5889723;1000114342874724454;63789619049030;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.082, -0.991);VALID;(-0.272, 0.017, 0.962);(0.000, 0.000, 0.000);VALID;(-0.264, 0.021, 0.964);(-0.034, 0.000, 0.000);0.06364095;VALID;(-0.352, -0.001, 0.936);(0.034, 0.000, 0.000);0.05781973;0.6583965;0.8097787;Distance Text Near;(-0.756, 1.607, 2.581)
5889724;1000114342879727677;63789619049030;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.082, -0.991);VALID;(-0.271, 0.018, 0.962);(0.000, 0.000, 0.000);VALID;(-0.264, 0.022, 0.964);(-0.034, 0.000, 0.000);0.06363744;VALID;(-0.351, -0.001, 0.936);(0.034, 0.000, 0.000);0.05782099;0.6594097;0.8117598;Distance Text Near;(-0.756, 1.607, 2.581)
5889725;1000114342884727428;63789619049041;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.081, -0.991);VALID;(-0.271, 0.018, 0.962);(0.000, 0.000, 0.000);VALID;(-0.264, 0.022, 0.964);(-0.034, 0.000, 0.000);0.06364584;VALID;(-0.351, 0.000, 0.936);(0.034, 0.000, 0.000);0.05782586;0.6596334;0.8428289;Distance Text Near;(-0.756, 1.607, 2.581)
5889726;1000114342889730639;63789619049041;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.081, -0.991);VALID;(-0.270, 0.019, 0.963);(0.000, 0.000, 0.000);VALID;(-0.263, 0.023, 0.964);(-0.034, 0.000, 0.000);0.06367397;VALID;(-0.351, 0.001, 0.937);(0.034, 0.000, 0.000);0.05783123;0.6593639;0.9329856;Distance Text Near;(-0.756, 1.607, 2.581)
5889727;1000114342894733837;63789619049052;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.082, -0.991);VALID;(-0.270, 0.019, 0.963);(0.000, 0.000, 0.000);VALID;(-0.263, 0.023, 0.965);(-0.034, 0.000, 0.000);0.06370819;VALID;(-0.351, 0.002, 0.937);(0.034, 0.000, 0.000);0.05777868;0.6593021;0.9298997;Distance Text Near;(-0.757, 1.608, 2.581)
5889728;1000114342899737024;63789619049052;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.041, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.107, -0.082, -0.991);VALID;(-0.270, 0.020, 0.963);(0.000, 0.000, 0.000);VALID;(-0.262, 0.024, 0.965);(-0.034, 0.000, 0.000);0.06373786;VALID;(-0.350, 0.003, 0.937);(0.034, 0.000, 0.000);0.05776119;0.6591537;0.9473329;Distance Text Near;(-0.757, 1.608, 2.581)
5889729;1000114342904740202;63789619049064;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.106, -0.082, -0.991);VALID;(-0.269, 0.020, 0.963);(0.000, 0.000, 0.000);VALID;(-0.262, 0.024, 0.965);(-0.034, 0.000, 0.000);0.06381503;VALID;(-0.350, 0.004, 0.937);(0.034, 0.000, 0.000);0.05779909;0.6589987;0.9708068;Distance Text Near;(-0.757, 1.608, 2.581)
5889730;1000114342909743232;63789619049064;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.106, -0.082, -0.991);VALID;(-0.269, 0.021, 0.963);(0.000, 0.000, 0.000);VALID;(-0.262, 0.024, 0.965);(-0.034, 0.000, 0.000);0.06387208;VALID;(-0.350, 0.005, 0.937);(0.034, 0.000, 0.000);0.05787002;0.6593437;1;Distance Text Near;(-0.757, 1.608, 2.581)
5889731;1000114342914746116;63789619049075;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.106, -0.083, -0.991);VALID;(-0.269, 0.021, 0.963);(0.000, 0.000, 0.000);VALID;(-0.261, 0.025, 0.965);(-0.034, 0.000, 0.000);0.06390554;VALID;(-0.350, 0.006, 0.937);(0.034, 0.000, 0.000);0.05784505;0.6594999;1;Distance Text Near;(-0.757, 1.608, 2.581)
5889732;1000114342919748854;63789619049075;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.106, -0.083, -0.991);VALID;(-0.269, 0.021, 0.963);(0.000, 0.000, 0.000);VALID;(-0.261, 0.025, 0.965);(-0.034, 0.000, 0.000);0.06396669;VALID;(-0.350, 0.007, 0.937);(0.034, 0.000, 0.000);0.05782338;0.6600589;1;Distance Text Near;(-0.757, 1.608, 2.581)
5889733;1000114342924751585;63789619049075;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.106, -0.083, -0.991);VALID;(-0.269, 0.021, 0.963);(0.000, 0.000, 0.000);VALID;(-0.261, 0.025, 0.965);(-0.034, 0.000, 0.000);0.06399095;VALID;(-0.350, 0.007, 0.937);(0.034, 0.000, 0.000);0.05784599;0.6636757;1;Distance Text Near;(-0.757, 1.608, 2.581)
5889734;1000114342929754307;63789619049086;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.106, -0.083, -0.991);VALID;(-0.269, 0.021, 0.963);(0.000, 0.000, 0.000);VALID;(-0.261, 0.025, 0.965);(-0.034, 0.000, 0.000);0.06403069;VALID;(-0.350, 0.007, 0.937);(0.034, 0.000, 0.000);0.05785962;0.6668783;1;Distance Text Near;(-0.758, 1.608, 2.581)
5889735;1000114342934757019;63789619049086;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.053);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.106, -0.083, -0.991);VALID;(-0.268, 0.022, 0.963);(0.000, 0.000, 0.000);VALID;(-0.261, 0.025, 0.965);(-0.034, 0.000, 0.000);0.06406265;VALID;(-0.349, 0.008, 0.937);(0.034, 0.000, 0.000);0.05790772;0.6691228;1;Distance Text Near;(-0.758, 1.608, 2.581)
5889736;1000114342939759720;63789619049097;(-0.868, 1.624, 2.867);(-0.009, 0.998, -0.042, 0.052);(0.000, 0.000, 0.000);(-0.868, 1.624, 2.867);(0.105, -0.084, -0.991);VALID;(-0.268, 0.022, 0.963);(0.000, 0.000, 0.000);VALID;(-0.261, 0.025, 0.965);(-0.034, 0.000, 0.000);0.06408504;VALID;(-0.349, 0.008, 0.937);(0.034, 0.000, 0.000);0.05798165;0.6705045;1;Distance Text Near;(-0.758, 1.608, 2.581)
